search_term,area,date,search_intensity
excel,China,2016-09-20,20791
excel,China,2016-09-21,21183
excel,China,2016-09-22,20544
excel,China,2016-09-23,19776
excel,China,2016-09-24,12879
excel,China,2016-09-25,10982
excel,China,2016-09-26,20089
excel,China,2016-09-27,20094
excel,China,2016-09-28,18847
excel,China,2016-09-29,18619
excel,China,2016-09-30,15418
excel,China,2016-10-01,7586
excel,China,2016-10-02,7538
excel,China,2016-10-03,7951
excel,China,2016-10-04,8598
excel,China,2016-10-05,9039
excel,China,2016-10-06,10038
excel,China,2016-10-07,11414
excel,China,2016-10-08,18455
excel,China,2016-10-09,19069
excel,China,2016-10-10,19955
excel,China,2016-10-11,20079
excel,China,2016-10-12,20444
excel,China,2016-10-13,20644
excel,China,2016-10-14,19050
excel,China,2016-10-15,12014
excel,China,2016-10-16,10654
excel,China,2016-10-17,20305
excel,China,2016-10-18,20276
excel,China,2016-10-19,20368
excel,China,2016-10-20,19861
excel,China,2016-10-21,18385
excel,China,2016-10-22,11878
excel,China,2016-10-23,10741
excel,China,2016-10-24,20238
excel,China,2016-10-25,19520
excel,China,2016-10-26,19554
excel,China,2016-10-27,19543
excel,China,2016-10-28,17714
excel,China,2016-10-29,10698
excel,China,2016-10-30,9913
excel,China,2016-10-31,19998
excel,China,2016-11-01,21007
excel,China,2016-11-02,20313
excel,China,2016-11-03,20233
excel,China,2016-11-04,18532
excel,China,2016-11-05,10344
excel,China,2016-11-06,9714
excel,China,2016-11-07,20938
excel,China,2016-11-08,20593
excel,China,2016-11-09,19866
excel,China,2016-11-10,18012
excel,China,2016-11-11,16246
excel,China,2016-11-12,10835
excel,China,2016-11-13,10163
excel,China,2016-11-14,19660
excel,China,2016-11-15,20128
excel,China,2016-11-16,19704
excel,China,2016-11-17,19869
excel,China,2016-11-18,17948
excel,China,2016-11-19,11182
excel,China,2016-11-20,9956
excel,China,2016-11-21,20066
excel,China,2016-11-22,19936
excel,China,2016-11-23,19531
excel,China,2016-11-24,19256
excel,China,2016-11-25,17368
excel,China,2016-11-26,10555
excel,China,2016-11-27,9098
excel,China,2016-11-28,18956
excel,China,2016-11-29,19075
excel,China,2016-11-30,19936
excel,China,2016-12-01,21027
excel,China,2016-12-02,19444
excel,China,2016-12-03,11846
excel,China,2016-12-04,10654
excel,China,2016-12-05,20777
excel,China,2016-12-06,20637
excel,China,2016-12-07,20716
excel,China,2016-12-08,20914
excel,China,2016-12-09,18630
excel,China,2016-12-10,11544
excel,China,2016-12-11,10255
excel,China,2016-12-12,19582
excel,China,2016-12-13,20600
excel,China,2016-12-14,20280
excel,China,2016-12-15,19885
excel,China,2016-12-16,17864
excel,China,2016-12-17,10909
excel,China,2016-12-18,10040
excel,China,2016-12-19,20207
excel,China,2016-12-20,20135
excel,China,2016-12-21,19402
excel,China,2016-12-22,19930
excel,China,2016-12-23,18102
excel,China,2016-12-24,10743
excel,China,2016-12-25,9571
excel,China,2016-12-26,20332
excel,China,2016-12-27,20062
excel,China,2016-12-28,19545
excel,China,2016-12-29,19516
excel,China,2016-12-30,17332
excel,China,2016-12-31,9220
excel,China,2017-01-01,7775
excel,China,2017-01-02,10467
excel,China,2017-01-03,21525
excel,China,2017-01-04,21726
excel,China,2017-01-05,21427
excel,China,2017-01-06,19675
excel,China,2017-01-07,11890
excel,China,2017-01-08,10214
excel,China,2017-01-09,19325
excel,China,2017-01-10,20000
excel,China,2017-01-11,19005
excel,China,2017-01-12,18771
excel,China,2017-01-13,16903
excel,China,2017-01-14,10265
excel,China,2017-01-15,8738
excel,China,2017-01-16,16635
excel,China,2017-01-17,16025
excel,China,2017-01-18,15029
excel,China,2017-01-19,14515
excel,China,2017-01-20,12838
excel,China,2017-01-21,7683
excel,China,2017-01-22,10965
excel,China,2017-01-23,10855
excel,China,2017-01-24,9008
excel,China,2017-01-25,7012
excel,China,2017-01-26,4675
excel,China,2017-01-27,2708
excel,China,2017-01-28,2487
excel,China,2017-01-29,2685
excel,China,2017-01-30,3037
excel,China,2017-01-31,3442
excel,China,2017-02-01,3987
excel,China,2017-02-02,4717
excel,China,2017-02-03,9446
excel,China,2017-02-04,11081
excel,China,2017-02-05,8655
excel,China,2017-02-06,15652
excel,China,2017-02-07,16654
excel,China,2017-02-08,17074
excel,China,2017-02-09,16728
excel,China,2017-02-10,15455
excel,China,2017-02-11,7933
excel,China,2017-02-12,8456
excel,China,2017-02-13,17827
excel,China,2017-02-14,16943
excel,China,2017-02-15,18628
excel,China,2017-02-16,18651
excel,China,2017-02-17,17251
excel,China,2017-02-18,9914
excel,China,2017-02-19,9357
excel,China,2017-02-20,18641
excel,China,2017-02-21,19204
excel,China,2017-02-22,19475
excel,China,2017-02-23,19302
excel,China,2017-02-24,17897
excel,China,2017-02-25,10939
excel,China,2017-02-26,9610
excel,China,2017-02-27,19497
excel,China,2017-02-28,19859
excel,China,2017-03-01,21729
excel,China,2017-03-02,21376
excel,China,2017-03-03,19987
excel,China,2017-03-04,13656
excel,China,2017-03-05,12422
excel,China,2017-03-06,23929
excel,China,2017-03-07,23274
excel,China,2017-03-08,20924
excel,China,2017-03-09,23151
excel,China,2017-03-10,21423
excel,China,2017-03-11,13536
excel,China,2017-03-12,12353
excel,China,2017-03-13,25484
excel,China,2017-03-14,25357
excel,China,2017-03-15,25487
excel,China,2017-03-16,25113
excel,China,2017-03-17,23304
excel,China,2017-03-18,14983
excel,China,2017-03-19,13769
excel,China,2017-03-20,26781
excel,China,2017-03-21,26684
excel,China,2017-03-22,27106
excel,China,2017-03-23,26868
excel,China,2017-03-24,25789
excel,China,2017-03-25,17691
excel,China,2017-03-26,14623
excel,China,2017-03-27,26127
excel,China,2017-03-28,25636
excel,China,2017-03-29,25809
excel,China,2017-03-30,26194
excel,China,2017-03-31,25079
excel,China,2017-04-01,22673
excel,China,2017-04-02,11695
excel,China,2017-04-03,11054
excel,China,2017-04-04,11513
excel,China,2017-04-05,27256
excel,China,2017-04-06,33937
excel,China,2017-04-07,31597
excel,China,2017-04-08,19657
excel,China,2017-04-09,17289
excel,China,2017-04-10,34156
excel,China,2017-04-11,33824
excel,China,2017-04-12,31986
excel,China,2017-04-13,27631
excel,China,2017-04-14,25327
excel,China,2017-04-15,15349
excel,China,2017-04-16,14107
excel,China,2017-04-17,28166
excel,China,2017-04-18,28337
excel,China,2017-04-19,28072
excel,China,2017-04-20,27767
excel,China,2017-04-21,25481
excel,China,2017-04-22,16004
excel,China,2017-04-23,13792
excel,China,2017-04-24,27208
excel,China,2017-04-25,27929
excel,China,2017-04-26,27344
excel,China,2017-04-27,26357
excel,China,2017-04-28,23069
excel,China,2017-04-29,12524
excel,China,2017-04-30,11089
excel,China,2017-05-01,12409
excel,China,2017-05-02,30157
excel,China,2017-05-03,30560
excel,China,2017-05-04,30307
excel,China,2017-05-05,27852
excel,China,2017-05-06,17293
excel,China,2017-05-07,15007
excel,China,2017-05-08,30797
excel,China,2017-05-09,30161
excel,China,2017-05-10,29934
excel,China,2017-05-11,29818
excel,China,2017-05-12,27567
excel,China,2017-05-13,16458
excel,China,2017-05-14,14256
excel,China,2017-05-15,28834
excel,China,2017-05-16,29410
excel,China,2017-05-17,29469
excel,China,2017-05-18,29124
excel,China,2017-05-19,26572
excel,China,2017-05-20,15924
excel,China,2017-05-21,14851
excel,China,2017-05-22,29106
excel,China,2017-05-23,28882
excel,China,2017-05-24,29599
excel,China,2017-05-25,28547
excel,China,2017-05-26,26866
excel,China,2017-05-27,23513
excel,China,2017-05-28,13145
excel,China,2017-05-29,12641
excel,China,2017-05-30,11452
excel,China,2017-05-31,27240
excel,China,2017-06-01,30543
excel,China,2017-06-02,29489
excel,China,2017-06-03,18693
excel,China,2017-06-04,16810
excel,China,2017-06-05,31546
excel,China,2017-06-06,31040
excel,China,2017-06-07,30318
excel,China,2017-06-08,29893
excel,China,2017-06-09,27376
